yaw,r,theta,Fn_BEM,Ft_BEM,Fn_SVEN,Ft_SVEN,Fn_Castor,Ft_Castor
20.0,1.918446139346,150.0,336.1643736320251,-12.798038493180753,391.8317281089323,-22.091911262928097,396.320264,-22.4202742
20.0,1.918446139346,160.0,342.0727279104837,-13.398537245293646,398.94226669580047,-23.298289601627413,400.690106,-23.0869714
20.0,1.918446139346,170.0,348.76041510691715,-14.220350092892765,406.4122668037268,-24.76742070613836,405.254985,-23.9355053
20.0,1.918446139346,180.0,355.97909124659805,-15.245770546637196,414.0652676390589,-26.43220158033323,409.817629,-24.9441687
20.0,1.918446139346,190.0,363.4436220728642,-16.448888661374376,421.4539158593748,-28.21296713536949,414.161405,-26.0749493
20.0,1.918446139346,200.0,370.83897288294366,-17.79465643044494,428.5204404299179,-30.00927679286301,418.072001,-27.2737024
20.0,1.918446139346,210.0,377.17148811925017,-19.187359537265035,434.5570267130961,-31.762545981715856,421.390498,-28.4825092
20.0,1.918446139346,220.0,382.83831137635076,-20.627634000956224,439.3711762558828,-33.419122305036666,423.97148,-29.6451059
20.0,1.918446139346,230.0,387.6189319292855,-22.064800109990234,443.0111122324504,-34.8615094273617,425.651225,-30.7095576
20.0,1.918446139346,240.0,390.54291858208074,-23.39899455346297,445.0923315982225,-36.07453146642538,426.314077,-31.6309399
20.0,1.918446139346,250.0,392.18341193644454,-24.616906232248127,445.62622980959,-37.0308928655676,425.889988,-32.3699146
20.0,1.918446139346,260.0,392.69395170215967,-25.686113013777685,444.6430598590516,-37.69350793491219,424.365678,-32.8962162
20.0,1.918446139346,270.0,392.2860195480429,-26.584443568168503,442.2648200549702,-38.047949496877344,421.794202,-33.1932132
20.0,1.918446139346,280.0,391.0849881414512,-27.289495481981348,438.6641423121264,-38.092945713519846,418.274089,-33.2531209
20.0,1.918446139346,290.0,388.96517309846223,-27.779985737350195,434.0439346376402,-37.83367834996372,413.947952,-33.078793
20.0,1.918446139346,300.0,386.0037823460652,-28.034292365052615,428.6029121108271,-37.28573012193653,408.998305,-32.6853513
20.0,1.918446139346,310.0,382.2925166176876,-28.038157595893058,422.5377728369061,-36.47335480380398,403.627747,-32.0969154
20.0,1.918446139346,320.0,377.98978778672523,-27.79812730970333,416.0029846355644,-35.423744002775294,398.064113,-31.3481365
20.0,1.918446139346,330.0,373.251560953116,-27.327762921293427,409.1922856872639,-34.18327346065775,392.540014,-30.4790366
20.0,1.918446139346,340.0,368.22410122648,-26.64643945183359,402.3335382948168,-32.80486187751412,387.290571,-29.5335097
20.0,1.918446139346,350.0,363.0396028861415,-25.778265754376477,395.629525750113,-31.34207460489378,382.53295,-28.5542911
20.0,1.981307124396,0.0,371.629444539735,-26.16489638777807,399.9342781768846,-30.614912300990124,389.82819,-28.4683518
20.0,1.981307124396,10.0,365.8556666654528,-24.868322743708834,393.91728034273024,-29.01035520948448,386.073039,-27.424616
20.0,1.981307124396,20.0,360.61697773978364,-23.51279062799794,388.6493526172109,-27.48030306672258,383.278885,-26.4569356
20.0,1.981307124396,30.0,355.94027273185475,-22.129112816580022,384.2952539624525,-26.08015449839164,381.466939,-25.5788511
20.0,1.981307124396,40.0,351.69408402860546,-20.7387189560729,381.0099415096864,-24.798539031989225,380.602723,-24.7967085
20.0,1.981307124396,50.0,347.4283308726376,-19.348665801396752,378.6693913303163,-23.64906955524798,380.57957,-24.1110713
20.0,1.981307124396,60.0,343.304190188527,-18.0037490751442,377.1421873120875,-22.64657239337417,381.262882,-23.5197009
20.0,1.981307124396,70.0,339.88197768130004,-16.76561165058013,376.3563308254439,-21.7916698676542,382.525194,-23.0205378
20.0,1.981307124396,80.0,336.94322694923267,-15.641520994662727,376.0773735189098,-21.11375417768775,384.25373,-22.6129846
20.0,1.981307124396,90.0,334.7346530065174,-14.67477540566936,377.4029822128829,-20.76864499650404,386.366896,-22.3003569
20.0,1.981307124396,100.0,333.8819920476987,-13.94065011536299,378.6924201158569,-20.45437103337797,388.825246,-22.091597
20.0,1.981307124396,110.0,334.2808658282039,-13.425899665803584,380.90865179158,-20.35381000703692,391.632352,-22.0012502
20.0,1.981307124396,120.0,336.00054893528807,-13.145847942630816,384.24267572782463,-20.50952991587172,394.804381,-22.0448655
20.0,1.981307124396,130.0,339.0640813895646,-13.111504686546429,388.8406425502355,-20.955231440842308,398.401152,-22.2466652
20.0,1.981307124396,140.0,343.43794663564813,-13.329288448071168,394.7446949762588,-21.709070130453267,402.464322,-22.6282975
20.0,1.981307124396,150.0,349.0252509851947,-13.800427510397833,401.8767848257112,-22.774623323738183,406.993254,-23.2069614
20.0,1.981307124396,160.0,355.66373471742077,-14.52003372753706,409.794875686225,-24.15849585342723,411.916492,-23.9900924
20.0,1.981307124396,170.0,363.1294272328801,-15.47596454785168,418.128820477953,-25.80953536524139,417.076622,-24.9703435
20.0,1.981307124396,180.0,371.1460842829539,-16.64770238526305,426.6021586762434,-27.654745147380268,422.254544,-26.1201657
20.0,1.981307124396,190.0,379.3998133483413,-18.00555363979069,434.8099770166346,-29.58746689219505,427.2118,-27.3925758
20.0,1.981307124396,200.0,386.95800813171195,-19.46417351558314,442.5010090028427,-31.5285037598176,431.729298,-28.7256824
20.0,1.981307124396,210.0,393.9266978465959,-21.005856541654353,448.9633165647661,-33.39119762378793,435.630999,-30.0554433
20.0,1.981307124396,220.0,400.1467813577953,-22.58675853993137,454.1723145175484,-35.10908731758554,438.712692,-31.3211406
20.0,1.981307124396,230.0,404.6647038250362,-24.10740864486189,457.97615234769256,-36.59438604919955,440.780165,-32.4659866
20.0,1.981307124396,240.0,407.7085893543086,-25.53007148909083,460.0524387097293,-37.82241161650818,441.704332,-33.4419347
20.0,1.981307124396,250.0,409.5386895028676,-26.822596567433177,460.494722561748,-38.771903315947895,441.413332,-34.2087796
20.0,1.981307124396,260.0,410.39912062822856,-27.959091440447878,459.3335636057616,-39.405129163159366,439.896178,-34.7368184
20.0,1.981307124396,270.0,410.27597712515353,-28.900248748746733,456.7231379601166,-39.71731329758019,437.209608,-35.0088782
20.0,1.981307124396,280.0,409.0308732689774,-29.619038760793376,452.8686547750354,-39.706043769898095,433.47728,-35.0210798
20.0,1.981307124396,290.0,406.6683977833075,-30.073950930332078,447.9695483877464,-39.38078001333002,428.845903,-34.7763414
20.0,1.981307124396,300.0,403.3100481450711,-30.25159608297317,442.20906354619615,-38.754111850509446,423.512727,-34.2930838
20.0,1.981307124396,310.0,399.121493667315,-30.15397261881246,435.7831113168149,-37.85088264171197,417.692054,-33.5986032
20.0,1.981307124396,320.0,394.277098616669,-29.792245516569526,428.8396409236236,-36.69612210990564,411.61698,-32.7299547
20.0,1.981307124396,330.0,388.94958406119827,-29.18524591828739,421.5543963579696,-35.33860244099292,405.543072,-31.7335289
20.0,1.981307124396,340.0,383.30229719274837,-28.357945757563552,414.1610313989811,-33.83211044744262,399.720683,-30.6573911
20.0,1.981307124396,350.0,377.4844648069795,-27.34006616590115,406.87401331802334,-32.23492719102507,394.393555,-29.5502677
20.0,2.038450208578,0.0,383.20159484731295,-27.373717395945473,406.4991050833508,-30.75472530769037,397.786357,-28.9069225
20.0,2.038450208578,10.0,376.7939592158859,-25.930645366559535,400.0228140558913,-29.04924585299024,393.585925,-27.7647372
20.0,2.038450208578,20.0,370.82379375679227,-24.4315588460148,394.3008529138057,-27.435539341846887,390.391986,-26.7101739
20.0,2.038450208578,30.0,365.64429466419676,-22.933309079787122,389.5326938549712,-25.95807446229052,388.234214,-25.7582638
20.0,2.038450208578,40.0,360.9578962275424,-21.44628685655314,385.9075857752021,-24.594454086994176,387.078662,-24.9180833
20.0,2.038450208578,50.0,356.43088098035685,-19.984901008576934,383.19093107896833,-23.388150549744964,386.805447,-24.1895276
20.0,2.038450208578,60.0,351.9970390216205,-18.581154231547256,381.33144966166327,-22.34033619831536,387.281189,-23.5696494
20.0,2.038450208578,70.0,348.3725466149336,-17.305571567546394,380.16763826510345,-21.477440707020744,388.383349,-23.055886
20.0,2.038450208578,80.0,345.42840914823154,-16.17084990672363,379.6739752612421,-20.79803533695738,390.005751,-22.646469
20.0,2.038450208578,90.0,343.2164026339883,-15.201306429897418,380.9587906702077,-20.462012158451383,392.077877,-22.3445169
20.0,2.038450208578,100.0,342.2716809095171,-14.45169447844594,382.3167611172906,-20.17525259240997,394.568978,-22.1578505
20.0,2.038450208578,110.0,342.9018597064418,-13.970762035183839,384.74914836124736,-20.124271158926053,397.494592,-22.1018974
20.0,2.038450208578,120.0,344.9997538718916,-13.746467426968549,388.4447290466842,-20.35081321580836,400.880395,-22.1939912
20.0,2.038450208578,130.0,348.55609486743526,-13.785793412496254,393.55110709644913,-20.88927195362241,404.778544,-22.4573234
20.0,2.038450208578,140.0,353.52399830358155,-14.0946244069656,400.1053984534762,-21.75833918501965,409.240298,-22.9164914
20.0,2.038450208578,150.0,359.7892221579234,-14.673480545688642,407.9836069544581,-22.95574209719072,414.255177,-23.5889634
20.0,2.038450208578,160.0,367.1685385472242,-15.516347773361177,416.7359727722907,-24.48156885831416,419.723701,-24.4803808
20.0,2.038450208578,170.0,375.41400373606893,-16.609286132106874,425.8387286096782,-26.286327153372444,425.470314,-25.5825197
20.0,2.038450208578,180.0,384.2232700002923,-17.929095116681594,435.0106181114916,-28.276103930517365,431.242374,-26.8611863
20.0,2.038450208578,190.0,392.872818685529,-19.41316194443862,443.80607070466937,-30.32468282132916,436.773706,-28.2599591
20.0,2.038450208578,200.0,400.99331026178635,-21.013838253329745,451.9070386463703,-32.353585232824564,441.847638,-29.7122165
20.0,2.038450208578,210.0,408.58388695727285,-22.703446977590094,458.6097314681789,-34.27064991860174,446.249359,-31.1457435
20.0,2.038450208578,220.0,414.87817265611847,-24.395796421937995,463.9307687291314,-36.00124564744124,449.724545,-32.4930095
20.0,2.038450208578,230.0,419.43965994665393,-26.012837129947343,467.689185247676,-37.47842061230444,452.071777,-33.6958338
20.0,2.038450208578,240.0,422.7786065664306,-27.531899502867905,469.627249649717,-38.67666989825424,453.158394,-34.7051516
20.0,2.038450208578,250.0,425.0578464195271,-28.91568114293207,469.8893240363204,-39.58528392978214,452.91728,-35.4816571
20.0,2.038450208578,260.0,426.33416679765475,-30.125156274711912,468.5242357140402,-40.17044954294783,451.353082,-35.9987062
20.0,2.038450208578,270.0,426.28793776412545,-31.108423876244885,465.7218695167069,-40.43567504077103,448.540702,-36.2415963
20.0,2.038450208578,280.0,424.87417638838616,-31.81010205176979,461.68358846397217,-40.37840278651998,444.616484,-36.208307
20.0,2.038450208578,290.0,422.2118807317327,-32.211457140294954,456.61155564494175,-40.00916540433705,439.743113,-35.9049756
20.0,2.038450208578,300.0,418.72722005112337,-32.329615120612345,450.6734971134578,-39.337382071447706,434.116146,-35.3498439
20.0,2.038450208578,310.0,414.1654744570025,-32.133158379689775,444.0429143012364,-38.383017806743695,427.94676,-34.5702539
20.0,2.038450208578,320.0,408.7153765264988,-31.63758036259113,436.8549867268045,-37.17110712339372,421.474661,-33.6058783
20.0,2.038450208578,330.0,402.5720412496517,-30.867887540664515,429.270579454912,-35.7440718630402,414.950946,-32.503013
20.0,2.038450208578,340.0,396.18091123639624,-29.87790757414301,421.51808794681216,-34.15762881073448,408.647804,-31.315328
20.0,2.038450208578,350.0,389.70936375371906,-28.703199816783123,413.8125711363775,-32.47197501055597,402.829171,-30.0960287
20.0,2.089440498517,0.0,392.3759459939539,-28.21773935905269,406.997481365581,-29.73345352434828,401.9013,-28.6816046
20.0,2.089440498517,10.0,385.2647892073789,-26.618777495994454,400.2247504664072,-28.00069143225292,397.354792,-27.4602799
20.0,2.089440498517,20.0,378.61080857828404,-24.97667105721698,394.2148684523796,-26.36274147815787,393.845164,-26.3339651
20.0,2.089440498517,30.0,372.86191262671156,-23.357579915942914,389.2989069372216,-24.81440537630075,391.413804,-25.3228876
20.0,2.089440498517,40.0,367.6718482843341,-21.769786673391526,385.3278134543912,-23.421084192116144,389.991851,-24.436555
20.0,2.089440498517,50.0,362.6209885989599,-20.223932637714622,382.26363372181913,-22.18638740580919,389.457358,-23.6745231
20.0,2.089440498517,60.0,357.82188377720195,-18.762665915834912,379.90783944194345,-21.16259036171627,389.697394,-23.0354699
20.0,2.089440498517,70.0,353.95119849400606,-17.45306253641975,378.37067256615546,-20.314061236693192,390.595369,-22.5143564
20.0,2.089440498517,80.0,350.8030155478845,-16.300644545362545,377.71936103238914,-19.639484741044328,392.065152,-22.1090235
20.0,2.089440498517,90.0,348.60882044936284,-15.34143869745932,378.950720384796,-19.317286600693,394.054822,-21.8204257
20.0,2.089440498517,100.0,347.82625906188525,-14.622505898364166,380.37609931216457,-19.062912649996,396.548662,-21.6566279
20.0,2.089440498517,110.0,348.5638972209393,-14.16223771561597,383.0057507080433,-19.058612978902904,399.564352,-21.6330354
20.0,2.089440498517,120.0,351.0389442921603,-13.997099299486825,387.03829993624186,-19.3468384132786,403.134511,-21.7679563
20.0,2.089440498517,130.0,355.11903326646,-14.116259010567198,392.61289494030007,-19.96059163762816,407.318067,-22.0859352
20.0,2.089440498517,140.0,360.7185753692757,-14.521480280320635,399.7478206512368,-20.91665111016148,412.157713,-22.6105141
20.0,2.089440498517,150.0,367.7038315892601,-15.21251877594941,408.2602570341675,-22.204879016755896,417.647445,-23.3610409
20.0,2.089440498517,160.0,375.86882172812767,-16.182284721263695,417.8216200813625,-23.793703868370844,423.670338,-24.3425535
20.0,2.089440498517,170.0,384.94035122930256,-17.4151763442816,427.6079608630256,-25.67773382511509,429.983135,-25.5404942
20.0,2.089440498517,180.0,394.5892301462103,-18.885505091188715,437.27562768190745,-27.73687370205494,436.289994,-26.9167561
20.0,2.089440498517,190.0,403.6980710702003,-20.498251338711864,446.280098526946,-29.844478041969563,442.296836,-28.4094793
20.0,2.089440498517,200.0,412.5456584067365,-22.252265821672797,454.486961249874,-31.86630744725032,447.762855,-29.9443953
20.0,2.089440498517,210.0,420.8027164429975,-24.092203741146797,461.1711377488397,-33.74838540062755,452.47462,-31.4443881
20.0,2.089440498517,220.0,427.027086090323,-25.88556981091325,466.1866331945934,-35.44096178624094,456.16092,-32.836307
20.0,2.089440498517,230.0,432.02360886304655,-27.622222871079007,469.64794339965647,-36.8399493240696,458.608489,-34.0596418
20.0,2.089440498517,240.0,435.746195197689,-29.244597010506308,471.2806610797363,-37.9471383524179,459.705989,-35.0698583
20.0,2.089440498517,250.0,438.70467081170796,-30.740335223210415,471.2666700997888,-38.77271818039802,459.40719,-35.8317048
20.0,2.089440498517,260.0,440.18113877160346,-32.017947289488916,469.6702280113398,-39.287493897065296,457.737535,-36.3226666
20.0,2.089440498517,270.0,440.09439297728954,-33.013006278993366,466.7258911276813,-39.50127366631333,454.79965,-36.5340912
20.0,2.089440498517,280.0,438.68358061561395,-33.70717456539081,462.5944269921659,-39.410799233134206,450.738029,-36.4658789
20.0,2.089440498517,290.0,436.14650528588237,-34.08910789929699,457.4813350518166,-39.028160032322326,445.717567,-36.1249484
20.0,2.089440498517,300.0,432.22981682121923,-34.11850065626956,451.5330363928627,-38.35840990877183,439.927791,-35.5283593
20.0,2.089440498517,310.0,427.12567973440036,-33.803913932767536,444.8900227037154,-37.413802306489806,433.566883,-34.7010638
20.0,2.089440498517,320.0,421.0429415093507,-33.16630616866108,437.6804507114664,-36.21446596563087,426.863738,-33.6803398
20.0,2.089440498517,330.0,414.19507347591076,-32.23685536183862,430.0357808112148,-34.792920408913126,420.067062,-32.5121175
20.0,2.089440498517,340.0,406.7909371916773,-31.054623742897217,422.1819568680214,-33.20806789540145,413.451027,-31.2502422
20.0,2.089440498517,350.0,399.60018998481837,-29.711784654160727,414.33130688934193,-31.510101062598057,407.29774,-29.9523609
20.0,2.133889927319,0.0,396.9466488555085,-28.635354659864632,398.5276556516508,-27.366651174862785,400.131653,-27.7839313
20.0,2.133889927319,10.0,389.14182635303473,-26.886112111752777,391.8366065951345,-25.67868808331617,395.514839,-26.541781
20.0,2.133889927319,20.0,381.8688242369462,-25.1119403025574,385.94674733491655,-24.044300090891188,391.89695,-25.3898577
20.0,2.133889927319,30.0,375.54932048149226,-23.37921028176944,380.8641630691191,-22.53116752480931,389.271718,-24.3502206
20.0,2.133889927319,40.0,369.8510346954495,-21.698712944659974,376.5658043474705,-21.196616033506604,387.577664,-23.4361824
20.0,2.133889927319,50.0,364.1598709325612,-20.071281309983505,373.0199364570853,-20.05072700521077,386.724769,-22.6513386
20.0,2.133889927319,60.0,358.99050945052466,-18.56253357286516,370.3799340404287,-19.060085204453816,386.619772,-21.9940695
20.0,2.133889927319,70.0,354.8686278759963,-17.22894434530069,368.6395670462098,-18.2316172709778,387.203024,-21.4629155
20.0,2.133889927319,80.0,351.41578688138674,-16.06161959953314,367.8570293445312,-17.586805961925794,388.434021,-21.0564001
20.0,2.133889927319,90.0,349.2371895236064,-15.122013488051705,368.9674918219278,-17.296778067528503,390.271874,-20.7753504
20.0,2.133889927319,100.0,348.61376041402315,-14.441563606775393,370.3877003541255,-17.086780668681445,392.706827,-20.6282781
20.0,2.133889927319,110.0,349.64873687048504,-14.036782120623547,373.1273215669145,-17.12236861847586,395.762702,-20.6309734
20.0,2.133889927319,120.0,352.39849056888755,-13.920510690640938,377.3985956697068,-17.444588716461457,399.469906,-20.8009388
20.0,2.133889927319,130.0,356.9736109827186,-14.118502608041466,383.331139198785,-18.08297487613412,403.898066,-21.1641085
20.0,2.133889927319,140.0,363.18247831178354,-14.618574541173993,390.8688706296917,-19.060837191829297,409.097498,-21.7453124
20.0,2.133889927319,150.0,370.8573416698225,-15.417699183421663,399.7400933045901,-20.369161794982745,415.04214,-22.560919
20.0,2.133889927319,160.0,379.7697587129634,-16.507840633343456,409.6477715319196,-21.966091351733667,421.591651,-23.6128522
20.0,2.133889927319,170.0,389.6225871760871,-17.871986885447793,419.95753112336814,-23.767202679713083,428.44633,-24.8804006
20.0,2.133889927319,180.0,399.8642229775647,-19.46735056659353,429.8476933519276,-25.756322495188368,435.20153,-26.316114
20.0,2.133889927319,190.0,409.6704604534442,-21.218491261698283,438.8075653827603,-27.78337306295651,441.498208,-27.8485749
20.0,2.133889927319,200.0,419.2014854145381,-23.11390153796138,446.5608230451831,-29.74570800270182,447.075186,-29.3985978
20.0,2.133889927319,210.0,427.67470793042264,-25.067848793543003,452.9027161779327,-31.494797605657464,451.743433,-30.8880743
20.0,2.133889927319,220.0,434.320345076621,-26.980045674301802,457.4915412559597,-33.02654776473306,455.29005,-32.2469602
20.0,2.133889927319,230.0,439.7389802965333,-28.82657067606354,460.336294212492,-34.322790257070615,457.544353,-33.4236523
20.0,2.133889927319,240.0,444.2193231632003,-30.573289402736865,461.4377835053624,-35.33461450417013,458.411839,-34.3776136
20.0,2.133889927319,250.0,447.488836814357,-32.15465382591413,461.1194905835762,-36.0450686696856,457.891868,-35.0832799
20.0,2.133889927319,260.0,449.07352881580897,-33.471517088148104,459.31858931371056,-36.47450849874759,456.047475,-35.5259475
20.0,2.133889927319,270.0,449.1340591489499,-34.48847936695195,456.3009639954569,-36.64129945074762,452.991541,-35.7004368
20.0,2.133889927319,280.0,447.99057065513705,-35.19390754952179,452.2018818689737,-36.53839119972676,448.863818,-35.6068794
20.0,2.133889927319,290.0,445.1809866305287,-35.51877671536468,447.2188198088693,-36.17689369226806,443.825038,-35.2521247
20.0,2.133889927319,300.0,440.8740732158363,-35.45937167918317,441.4734144098893,-35.557012386113136,438.05264,-34.6509275
20.0,2.133889927319,310.0,435.2726149826711,-35.02776915819929,435.0771090421343,-34.68432355442815,431.734699,-33.8257572
20.0,2.133889927319,320.0,428.59917790470416,-34.24990901084031,428.1387431693156,-33.57378216801512,425.079125,-32.8086125
20.0,2.133889927319,330.0,421.08375537864913,-33.16310695473241,420.75200278068,-32.24828480081987,418.326748,-31.6427383
20.0,2.133889927319,340.0,412.95415785818693,-31.81332195770059,413.27286129899056,-30.71769971491708,411.739467,-30.379161
20.0,2.133889927319,350.0,404.871189871266,-30.28933384288867,405.76733910332496,-29.0580545661999,405.576187,-29.0717215
20.0,2.171460207989,0.0,388.67315545097915,-28.498121125603834,373.4206138212649,-23.74908196296081,393.801168,-28.1747559
20.0,2.171460207989,10.0,380.58346801678596,-26.672728691005602,367.2598832248838,-22.203957498022977,389.102772,-26.9220945
20.0,2.171460207989,20.0,372.8709386587109,-24.82472835394842,361.6492653375713,-20.725224468033723,385.405696,-25.7665061
20.0,2.171460207989,30.0,366.33320014328274,-23.049493899661382,356.46352239325626,-19.408366364807065,382.754482,-24.7290268
20.0,2.171460207989,40.0,360.45612001893903,-21.34373896289566,352.07452460260873,-18.21251810235412,381.08829,-23.8209295
20.0,2.171460207989,50.0,354.79598985486217,-19.71705669952013,348.51163751233054,-17.1485030829441,380.298964,-23.0438549
20.0,2.171460207989,60.0,349.5698885393904,-18.216852516153367,345.7798294887134,-16.243055099225188,380.279998,-22.3959424
20.0,2.171460207989,70.0,345.46177171872205,-16.90729881037177,343.87519722763983,-15.501026571590222,380.939322,-21.8744649
20.0,2.171460207989,80.0,342.20529903975205,-15.785416914178692,342.96832451056736,-14.929416315554226,382.212536,-21.4782553
20.0,2.171460207989,90.0,340.21085842398224,-14.896164057470695,343.9992513603627,-14.673099801483614,384.091336,-21.21376
20.0,2.171460207989,100.0,339.8358657881617,-14.27517361198345,345.408715475292,-14.500427203411808,386.578132,-21.0904682
20.0,2.171460207989,110.0,341.17107916170085,-13.936861648891906,348.147252351629,-14.560579883192808,389.708125,-21.1257106
20.0,2.171460207989,120.0,344.2577206081099,-13.89229767415791,352.4216120476352,-14.89174125506394,393.526225,-21.339874
20.0,2.171460207989,130.0,349.0761456318218,-14.149182460933254,358.3369616905641,-15.518783537726415,398.089904,-21.7580568
20.0,2.171460207989,140.0,355.536998661708,-14.711207424686853,365.8614906025552,-16.450788643102694,403.416371,-22.4018797
20.0,2.171460207989,150.0,363.47639377436604,-15.576761827033762,374.7072841943354,-17.66416361374329,409.435932,-23.2832624
20.0,2.171460207989,160.0,372.6736388483336,-16.739795330358568,384.40592016558566,-19.149839053930844,415.929564,-24.3928726
20.0,2.171460207989,170.0,382.81575983787883,-18.181424813017177,394.3557737551128,-20.81892123319984,422.598767,-25.7004839
20.0,2.171460207989,180.0,392.8666586248765,-19.817893186206106,403.9857589932808,-22.571467471423087,429.14506,-27.1548845
20.0,2.171460207989,190.0,402.87777963153496,-21.637859933454365,412.49133103814825,-24.33912816546248,435.293922,-28.6863332
20.0,2.171460207989,200.0,412.58195496659863,-23.59698749486817,419.5295695000849,-26.05915178862217,440.827151,-30.2201039
20.0,2.171460207989,210.0,420.4649530213244,-25.564980571053333,424.977880377384,-27.615228469316296,445.483722,-31.6830231
20.0,2.171460207989,220.0,427.265116362274,-27.528051006836986,428.7682935855291,-28.95003946868696,448.997592,-33.0089082
20.0,2.171460207989,230.0,433.0729124114071,-29.434791600208026,431.0192339017765,-30.028443350616254,451.204849,-34.1479193
20.0,2.171460207989,240.0,437.9836097794035,-31.236595308795454,431.6545145582028,-30.8634962065066,452.03484,-35.0644253
20.0,2.171460207989,250.0,441.2509715117025,-32.819957617665,430.911307513075,-31.469943016938483,451.485361,-35.7340033
20.0,2.171460207989,260.0,443.04573257421623,-34.14349316075584,428.8987794832077,-31.83352059263197,449.620511,-36.1424757
20.0,2.171460207989,270.0,443.5855535980382,-35.17824635033273,425.8888759295309,-31.97709099085208,446.573651,-36.2881066
20.0,2.171460207989,280.0,442.30360492629205,-35.8352044937073,421.98366892610073,-31.88838937367474,442.487043,-36.1711465
20.0,2.171460207989,290.0,439.3187085594328,-36.09468081779791,417.37006911215735,-31.577860594685813,437.518693,-35.7981012
20.0,2.171460207989,300.0,434.7994744051567,-35.95474230400632,412.1477093480519,-31.04175476183654,431.820022,-35.1788137
20.0,2.171460207989,310.0,428.9500480880735,-35.43016812272601,406.4009750741668,-30.27967929358384,425.57385,-34.3360192
20.0,2.171460207989,320.0,421.996355500428,-34.55043594112125,400.2153428549969,-29.30075920806573,418.958979,-33.297612
20.0,2.171460207989,330.0,414.17403615973643,-33.35705871600042,393.64299838555615,-28.11790183561203,412.201721,-32.1061758
20.0,2.171460207989,340.0,405.71889970261776,-31.90059568661376,386.84715418518255,-26.77466851434859,405.559267,-30.8136956
20.0,2.171460207989,350.0,396.8926735401125,-30.240361591528032,379.9734658297892,-25.306788564043867,399.322179,-29.4805932
20.0,2.201865408009,0.0,342.664212573359,-26.60670308177979,325.7736660524879,-21.55585747025887,365.373982,-30.3458597
20.0,2.201865408009,10.0,335.40638906621734,-24.954893745949082,320.526653526864,-20.20985188270309,360.05508,-28.9624986
20.0,2.201865408009,20.0,328.7986949233453,-23.3174222308108,315.6724637658974,-18.8983165968955,355.659712,-27.698968
20.0,2.201865408009,30.0,322.6625421356572,-21.712473092090242,311.2483565159086,-17.668414913127233,352.314341,-26.582287
20.0,2.201865408009,40.0,317.7286016931807,-20.223670785574843,307.3089335972874,-16.590133414853682,350.07112,-25.6279656
20.0,2.201865408009,50.0,313.60609168235646,-18.847950576535126,304.0830821692935,-15.6303377004292,348.87414,-24.8343977
20.0,2.201865408009,60.0,310.1451549949534,-17.601435383074648,301.643028017496,-14.805837440604776,348.626453,-24.1944022
20.0,2.201865408009,70.0,307.0088461029735,-16.489454670738173,299.94703301627766,-14.12962150699306,349.216615,-23.7000902
20.0,2.201865408009,80.0,305.0011174567767,-15.576697147069165,299.1067780541842,-13.62270182504433,350.539198,-23.3467327
20.0,2.201865408009,90.0,304.2018690183295,-14.878981227561935,300.0177023415741,-13.406090212876892,352.499603,-23.133683
20.0,2.201865408009,100.0,304.5349801995413,-14.39874201433914,301.31296343194623,-13.271715584465234,355.032998,-23.0670493
20.0,2.201865408009,110.0,306.12785252419656,-14.157489251342392,303.8319509024162,-13.35402192104907,358.12246,-23.1616981
20.0,2.201865408009,120.0,309.1914121400421,-14.178818091572829,307.7444715310245,-13.685474692163284,361.777392,-23.4365122
20.0,2.201865408009,130.0,313.6891003774684,-14.468107223595943,313.1362501297505,-14.287806463926126,366.028988,-23.913674
20.0,2.201865408009,140.0,319.5268380765067,-15.026763743005397,319.949172755897,-15.164981842851084,370.919446,-24.6157673
20.0,2.201865408009,150.0,326.42218151347436,-15.841398532288443,327.7949430062829,-16.30786518381805,376.472011,-25.5568316
20.0,2.201865408009,160.0,333.9728306027503,-16.88631476115937,336.38438179081885,-17.67726242960137,382.651749,-26.7347856
20.0,2.201865408009,170.0,342.12081027501006,-18.157131837316,345.12987863736845,-19.181640749856225,389.341636,-28.1291576
20.0,2.201865408009,180.0,350.57855842528437,-19.62585369222373,353.3987902594051,-20.77140579632243,396.303651,-29.6931977
20.0,2.201865408009,190.0,358.5146478826826,-21.22350699248861,360.5069373610566,-22.35184790463284,403.175849,-31.3531171
20.0,2.201865408009,200.0,365.62215692186254,-22.897886021061822,366.365099458812,-23.82016847440687,409.504468,-33.0175013
20.0,2.201865408009,210.0,372.08195670612935,-24.61930068617217,370.8055452680153,-25.10656349100611,414.82615,-34.5911868
20.0,2.201865408009,220.0,378.2336825468453,-26.370919524447288,373.8542855942835,-26.176208567759403,418.814612,-35.997591
20.0,2.201865408009,230.0,383.41795632352864,-28.05889672806304,375.462976923657,-27.04734133280792,421.276679,-37.1781811
20.0,2.201865408009,240.0,387.34469134984016,-29.61032191538576,375.7191151368386,-27.711037243965013,422.169047,-38.0983399
20.0,2.201865408009,250.0,390.64378416159576,-31.030306399175355,374.81403037078985,-28.17853170784144,421.5707,-38.7419204
20.0,2.201865408009,260.0,392.35604421783563,-32.19007887602294,372.878919102086,-28.445356734295306,419.656394,-39.109021
20.0,2.201865408009,270.0,392.47335897513113,-33.044915367173225,370.2188414075924,-28.524814652866848,416.625381,-39.2043249
